,wearable_label_id,x_value,y_value,z_value,timest
2502,1,-172,48,-102,2019-07-09 08:40:02
2503,1,-128,-36,-102,2019-07-09 08:40:02
2504,1,-128,-36,-102,2019-07-09 08:40:02
2505,1,-48,-55,-74,2019-07-09 08:40:02
2506,1,-48,-55,-74,2019-07-09 08:40:02
2507,1,-88,45,-75,2019-07-09 08:40:02
2508,1,-88,45,-75,2019-07-09 08:40:02
2509,1,-95,124,-87,2019-07-09 08:40:02
2510,1,-95,124,-87,2019-07-09 08:40:02
2511,1,-94,204,-106,2019-07-09 08:40:02
2512,1,-94,204,-106,2019-07-09 08:40:02
2513,1,-94,180,-152,2019-07-09 08:40:02
2514,1,-77,180,-152,2019-07-09 08:40:02
2515,1,-77,180,-152,2019-07-09 08:40:02
2516,1,-97,103,-140,2019-07-09 08:40:02
2517,1,-97,103,-140,2019-07-09 08:40:02
2518,1,-109,-8,-110,2019-07-09 08:40:02
2519,1,-109,-8,-110,2019-07-09 08:40:02
2520,1,-174,74,-114,2019-07-09 08:40:02
2521,1,-89,0,-107,2019-07-09 08:40:02
2522,1,-110,14,-108,2019-07-09 08:40:02
2523,1,-123,112,-75,2019-07-09 08:40:02
2524,1,-44,6,-72,2019-07-09 08:40:03
2525,1,-113,152,-133,2019-07-09 08:40:03
2526,1,-110,129,-116,2019-07-09 08:40:03
2527,1,-151,-8,-89,2019-07-09 08:40:03
2528,1,-63,58,-118,2019-07-09 08:40:03
2529,1,-132,166,-152,2019-07-09 08:40:03
2530,1,-80,100,-60,2019-07-09 08:40:03
2531,1,-110,58,-113,2019-07-09 08:40:03
2532,1,-184,115,-88,2019-07-09 08:40:03
2533,1,-128,47,-105,2019-07-09 08:40:03
2534,1,-91,49,-91,2019-07-09 08:40:04
2535,1,-49,-66,-93,2019-07-09 08:40:04
2536,1,-94,-24,-60,2019-07-09 08:40:04
2537,1,-80,48,-24,2019-07-09 08:40:04
2538,1,-24,-106,-47,2019-07-09 08:40:04
2539,1,-114,22,-89,2019-07-09 08:40:04
2540,1,-21,87,-26,2019-07-09 08:40:04
2541,1,-120,17,-63,2019-07-09 08:40:04
2542,1,-58,79,-136,2019-07-09 08:40:04
2543,1,-110,-132,-216,2019-07-09 08:40:04
2544,1,-62,16,-141,2019-07-09 08:40:05
2545,1,-75,84,-104,2019-07-09 08:40:05
2546,1,-78,242,-144,2019-07-09 08:40:05
2547,1,-121,140,-80,2019-07-09 08:40:05
2548,1,-102,-39,-74,2019-07-09 08:40:05
2549,1,-42,-76,-100,2019-07-09 08:40:05
2550,1,-129,113,-104,2019-07-09 08:40:07
2551,1,-129,113,-104,2019-07-09 08:40:07
2552,1,-98,117,-122,2019-07-09 08:40:07
2553,1,-98,117,-122,2019-07-09 08:40:07
2554,1,7,49,-45,2019-07-09 08:40:07
2555,1,7,49,-45,2019-07-09 08:40:07
2556,1,-249,79,-77,2019-07-09 08:40:07
2557,1,-35,79,-77,2019-07-09 08:40:07
2558,1,-35,79,-77,2019-07-09 08:40:07
2559,1,-115,89,-97,2019-07-09 08:40:07
2560,1,-115,89,-97,2019-07-09 08:40:07
2561,1,-118,71,-123,2019-07-09 08:40:07
2562,1,-118,71,-123,2019-07-09 08:40:07
2563,1,-150,8,-115,2019-07-09 08:40:07
2564,1,-150,8,-115,2019-07-09 08:40:07
2565,1,-100,75,-138,2019-07-09 08:40:07
2566,1,-100,75,-138,2019-07-09 08:40:07
2567,1,-137,104,-163,2019-07-09 08:40:07
2568,1,-137,104,-163,2019-07-09 08:40:07
2569,1,-149,88,-137,2019-07-09 08:40:07
2570,1,-149,88,-137,2019-07-09 08:40:07
2571,1,-89,69,-82,2019-07-09 08:40:07
2572,1,-106,-131,-111,2019-07-09 08:40:07
2573,1,-135,-132,-160,2019-07-09 08:40:07
2574,1,-101,170,-105,2019-07-09 08:40:08
2575,1,-128,161,-106,2019-07-09 08:40:08
2576,1,-101,48,-72,2019-07-09 08:40:08
2577,1,-86,25,15,2019-07-09 08:40:08
2578,1,-116,18,-46,2019-07-09 08:40:08
2579,1,-112,-13,-41,2019-07-09 08:40:08
2580,1,-85,-125,-98,2019-07-09 08:40:08
2581,1,-88,26,-99,2019-07-09 08:40:08
2582,1,-86,74,-109,2019-07-09 08:40:08
2583,1,-122,69,-88,2019-07-09 08:40:08
2584,1,-120,167,-131,2019-07-09 08:40:09
2585,1,-48,18,-128,2019-07-09 08:40:09
2586,1,-122,130,-79,2019-07-09 08:40:09
2587,1,-108,94,-125,2019-07-09 08:40:09
2588,1,-87,115,-105,2019-07-09 08:40:09
2589,1,-47,47,-136,2019-07-09 08:40:09
2590,1,-143,54,-73,2019-07-09 08:40:09
2591,1,-168,135,-103,2019-07-09 08:40:09
2592,1,-159,300,-139,2019-07-09 08:40:09
2593,1,-151,138,13,2019-07-09 08:40:09
2594,1,6,316,-97,2019-07-09 08:40:10
2595,1,-29,153,-66,2019-07-09 08:40:10
2596,1,-145,-232,-139,2019-07-09 08:40:10
2597,1,-130,107,-112,2019-07-09 08:40:10
2598,1,-144,155,-139,2019-07-09 08:40:10
2599,1,-53,33,-121,2019-07-09 08:40:10
2600,1,-87,-288,-107,2019-07-09 08:40:12
2601,1,-107,-144,-42,2019-07-09 08:40:12
2602,1,-107,-144,-42,2019-07-09 08:40:12
2603,1,-43,6,-84,2019-07-09 08:40:12
2604,1,-43,6,-84,2019-07-09 08:40:12
2605,1,-47,90,-48,2019-07-09 08:40:12
2606,1,-47,90,-48,2019-07-09 08:40:12
2607,1,-107,74,-41,2019-07-09 08:40:12
2608,1,-107,74,-41,2019-07-09 08:40:12
2609,1,-107,74,-41,2019-07-09 08:40:12
2610,1,-37,59,9,2019-07-09 08:40:12
2611,1,-37,59,9,2019-07-09 08:40:12
2612,1,-73,-1,-11,2019-07-09 08:40:12
2613,1,-73,-1,-11,2019-07-09 08:40:12
2614,1,-66,-76,-33,2019-07-09 08:40:12
